dt_referencia,merchant_id,cluster,frn_id
2024-10-01,MRC_01852,ATIVO,FRN_497
2024-10-01,MRC_01853,CAPTADO,FRN_341
2024-10-01,MRC_01854,REATIVADO,FRN_031
2024-10-01,MRC_01855,ATIVO,FRN_181
2024-10-01,MRC_01856,REATIVADO,FRN_493
2024-10-01,MRC_01857,ATIVO,FRN_055
2024-10-01,MRC_01858,ATIVO,FRN_035
2024-10-01,MRC_01859,CAPTADO,FRN_488
2024-10-01,MRC_01860,CHURN,FRN_166
2024-10-01,MRC_01861,ATIVO,FRN_362
2024-10-01,MRC_01862,ATIVO,FRN_245
2024-10-01,MRC_01863,ATIVO,FRN_312
2024-10-01,MRC_01864,ATIVO,FRN_149
2024-10-01,MRC_01865,CAPTADO,FRN_073
2024-10-01,MRC_01866,CAPTADO,FRN_121
2024-10-01,MRC_01867,CHURN,FRN_266
2024-10-01,MRC_01868,ATIVO,FRN_483
2024-10-01,MRC_01869,ATIVO,FRN_254
2024-10-01,MRC_01870,CHURN,FRN_412
2024-10-01,MRC_01871,REATIVADO,FRN_111
2024-10-01,MRC_01872,PRE_CHURN,FRN_214
2024-10-01,MRC_01873,PRE_CHURN,FRN_252
2024-10-01,MRC_01874,REATIVADO,FRN_007
2024-10-01,MRC_01875,ATIVO,FRN_490
2024-10-01,MRC_01876,PRE_CHURN,FRN_158
2024-10-01,MRC_01877,ATIVO,FRN_324
2024-10-01,MRC_01878,ATIVO,FRN_082
2024-10-01,MRC_01879,ATIVO,FRN_174
2024-10-01,MRC_01880,PRE_CHURN,FRN_323
2024-10-01,MRC_01881,CHURN,FRN_160
2024-10-01,MRC_01882,PRE_CHURN,FRN_351
2024-10-01,MRC_01883,ATIVO,FRN_317
2024-10-01,MRC_01884,ATIVO,FRN_220
2024-10-01,MRC_01885,PRE_CHURN,FRN_314
2024-10-01,MRC_01886,PRE_CHURN,FRN_063
2024-10-01,MRC_01887,ATIVO,FRN_307
2024-10-01,MRC_01888,ATIVO,FRN_067
2024-10-01,MRC_01889,PRE_CHURN,FRN_272
2024-10-01,MRC_01890,CAPTADO,FRN_145
2024-10-01,MRC_01891,ATIVO,FRN_175
2024-10-01,MRC_01892,REATIVADO,FRN_372
2024-10-01,MRC_01893,ATIVO,FRN_192
2024-10-01,MRC_01894,ATIVO,FRN_414
2024-10-01,MRC_01895,CHURN,FRN_353
2024-10-01,MRC_01896,REATIVADO,FRN_443
2024-10-01,MRC_01897,ATIVO,FRN_066
2024-10-01,MRC_01898,ATIVO,FRN_190
2024-10-01,MRC_01899,ATIVO,FRN_290
2024-10-01,MRC_01900,ATIVO,FRN_497
2024-10-01,MRC_01901,REATIVADO,FRN_243
2024-10-01,MRC_01902,ATIVO,FRN_033
2024-10-01,MRC_01903,PRE_CHURN,FRN_010
2024-10-01,MRC_01904,CHURN,FRN_229
2024-10-01,MRC_01905,ATIVO,FRN_190
2024-10-01,MRC_01906,CAPTADO,FRN_214
2024-10-01,MRC_01907,REATIVADO,FRN_127
2024-10-01,MRC_01908,PRE_CHURN,FRN_108
2024-10-01,MRC_01909,ATIVO,FRN_484
2024-10-01,MRC_01910,ATIVO,FRN_168
2024-10-01,MRC_01911,REATIVADO,FRN_353
2024-10-01,MRC_01912,ATIVO,FRN_120
2024-10-01,MRC_01913,ATIVO,FRN_466
2024-10-01,MRC_01914,ATIVO,FRN_447
2024-10-01,MRC_01915,CHURN,FRN_463
2024-10-01,MRC_01916,ATIVO,FRN_161
2024-10-01,MRC_01917,ATIVO,FRN_325
2024-10-01,MRC_01918,CAPTADO,FRN_469
2024-10-01,MRC_01919,CHURN,FRN_462
2024-10-01,MRC_01920,ATIVO,FRN_498
2024-10-01,MRC_01921,PRE_CHURN,FRN_244
2024-10-01,MRC_01922,CAPTADO,FRN_403
2024-10-01,MRC_01923,REATIVADO,FRN_144
2024-10-01,MRC_01924,REATIVADO,FRN_285
2024-10-01,MRC_01925,ATIVO,FRN_175
2024-10-01,MRC_01926,ATIVO,FRN_296
2024-10-01,MRC_01927,ATIVO,FRN_407
2024-10-01,MRC_01928,ATIVO,FRN_170
2024-10-01,MRC_01929,REATIVADO,FRN_358
2024-10-01,MRC_01930,ATIVO,FRN_100
2024-10-01,MRC_01931,PRE_CHURN,FRN_462
2024-10-01,MRC_01932,ATIVO,FRN_066
2024-10-01,MRC_01933,ATIVO,FRN_495
2024-10-01,MRC_01934,CAPTADO,FRN_165
2024-10-01,MRC_01935,ATIVO,FRN_401
2024-10-01,MRC_01936,ATIVO,FRN_324
2024-10-01,MRC_01937,ATIVO,FRN_294
2024-10-01,MRC_01938,ATIVO,FRN_498
2024-10-01,MRC_01939,REATIVADO,FRN_467
2024-10-01,MRC_01940,CHURN,FRN_118
2024-10-01,MRC_01941,REATIVADO,FRN_363
2024-10-01,MRC_01942,CHURN,FRN_304
2024-10-01,MRC_01943,CHURN,FRN_313
2024-10-01,MRC_01944,ATIVO,FRN_122
2024-10-01,MRC_01945,ATIVO,FRN_417
2024-10-01,MRC_01946,ATIVO,FRN_420
2024-10-01,MRC_01947,ATIVO,FRN_128
2024-10-01,MRC_01948,CHURN,FRN_251
2024-10-01,MRC_01949,ATIVO,FRN_289
2024-10-01,MRC_01950,PRE_CHURN,FRN_241
2024-10-01,MRC_01951,ATIVO,FRN_456
2024-10-01,MRC_01952,CHURN,FRN_010
2024-10-01,MRC_01953,PRE_CHURN,FRN_161
2024-10-01,MRC_01954,ATIVO,FRN_262
2024-10-01,MRC_01955,ATIVO,FRN_451
2024-10-01,MRC_01956,CHURN,FRN_049
2024-10-01,MRC_01957,CHURN,FRN_197
2024-10-01,MRC_01958,REATIVADO,FRN_385
2024-10-01,MRC_01959,PRE_CHURN,FRN_076
2024-10-01,MRC_01960,ATIVO,FRN_320
2024-10-01,MRC_01961,ATIVO,FRN_165
2024-10-01,MRC_01962,CHURN,FRN_042
2024-10-01,MRC_01963,ATIVO,FRN_271
2024-10-01,MRC_01964,ATIVO,FRN_252
2024-10-01,MRC_01965,ATIVO,FRN_237
2024-10-01,MRC_01966,PRE_CHURN,FRN_309
2024-10-01,MRC_01967,PRE_CHURN,FRN_462
2024-10-01,MRC_01968,ATIVO,FRN_457
2024-10-01,MRC_01969,ATIVO,FRN_485
2024-10-01,MRC_01970,ATIVO,FRN_491
2024-10-01,MRC_01971,REATIVADO,FRN_373
2024-10-01,MRC_01972,CHURN,FRN_137
2024-10-01,MRC_01973,ATIVO,FRN_035
2024-10-01,MRC_01974,ATIVO,FRN_231
2024-10-01,MRC_01975,PRE_CHURN,FRN_200
2024-10-01,MRC_01976,ATIVO,FRN_399
2024-10-01,MRC_01977,ATIVO,FRN_099
2024-10-01,MRC_01978,ATIVO,FRN_406
2024-10-01,MRC_01979,PRE_CHURN,FRN_395
2024-10-01,MRC_01980,ATIVO,FRN_142
2024-10-01,MRC_01981,CHURN,FRN_365
2024-10-01,MRC_01982,ATIVO,FRN_074
2024-10-01,MRC_01983,ATIVO,FRN_187
2024-10-01,MRC_01984,ATIVO,FRN_435
2024-10-01,MRC_01985,PRE_CHURN,FRN_399
2024-10-01,MRC_01986,CHURN,FRN_031
2024-10-01,MRC_01987,ATIVO,FRN_243
2024-10-01,MRC_01988,ATIVO,FRN_127
2024-10-01,MRC_01989,ATIVO,FRN_115
2024-10-01,MRC_01990,ATIVO,FRN_325
2024-10-01,MRC_01991,PRE_CHURN,FRN_002
2024-10-01,MRC_01992,PRE_CHURN,FRN_168
2024-10-01,MRC_01993,ATIVO,FRN_183
2024-10-01,MRC_01994,CHURN,FRN_423
2024-10-01,MRC_01995,PRE_CHURN,FRN_318
2024-10-01,MRC_01996,ATIVO,FRN_248
2024-10-01,MRC_01997,ATIVO,FRN_288
2024-10-01,MRC_01998,ATIVO,FRN_075
2024-10-01,MRC_01999,ATIVO,FRN_402
2024-10-01,MRC_02000,ATIVO,FRN_140
2024-10-01,MRC_02001,PRE_CHURN,FRN_490
2024-10-01,MRC_02002,ATIVO,FRN_164
2024-10-01,MRC_02003,CAPTADO,FRN_249
2024-10-01,MRC_02004,REATIVADO,FRN_161
2024-10-01,MRC_02005,REATIVADO,FRN_310
2024-10-01,MRC_02006,CHURN,FRN_453
2024-10-01,MRC_02007,CHURN,FRN_275
2024-10-01,MRC_02008,ATIVO,FRN_103
2024-10-01,MRC_02009,ATIVO,FRN_422
2024-10-01,MRC_02010,CHURN,FRN_416
2024-10-01,MRC_02011,CHURN,FRN_331
2024-10-01,MRC_02012,CAPTADO,FRN_097
2024-10-01,MRC_02013,ATIVO,FRN_491
2024-10-01,MRC_02014,ATIVO,FRN_473
2024-10-01,MRC_02015,REATIVADO,FRN_306
2024-10-01,MRC_02016,PRE_CHURN,FRN_310
2024-10-01,MRC_02017,REATIVADO,FRN_062
2024-10-01,MRC_02018,ATIVO,FRN_152
2024-10-01,MRC_02019,ATIVO,FRN_376
2024-10-01,MRC_02020,ATIVO,FRN_032
2024-10-01,MRC_02021,ATIVO,FRN_377
2024-10-01,MRC_02022,CHURN,FRN_454
2024-10-01,MRC_02023,CAPTADO,FRN_100
2024-10-01,MRC_02024,ATIVO,FRN_269
2024-10-01,MRC_02025,REATIVADO,FRN_410
2024-10-01,MRC_02026,ATIVO,FRN_259
2024-10-01,MRC_02027,CHURN,FRN_145
2024-10-01,MRC_02028,ATIVO,FRN_128
2024-10-01,MRC_02029,REATIVADO,FRN_405
2024-10-01,MRC_02030,REATIVADO,FRN_193
2024-10-01,MRC_02031,CAPTADO,FRN_217
2024-10-01,MRC_02032,ATIVO,FRN_359
2024-10-01,MRC_02033,ATIVO,FRN_420
2024-10-01,MRC_02034,ATIVO,FRN_437
2024-10-01,MRC_02035,ATIVO,FRN_006
2024-10-01,MRC_02036,CHURN,FRN_153
2024-10-01,MRC_02037,ATIVO,FRN_134
2024-10-01,MRC_02038,ATIVO,FRN_105
2024-10-01,MRC_02039,ATIVO,FRN_074
2024-10-01,MRC_02040,PRE_CHURN,FRN_152
2024-10-01,MRC_02041,CHURN,FRN_013
2024-10-01,MRC_02042,ATIVO,FRN_015
2024-10-01,MRC_02043,ATIVO,FRN_334
2024-10-01,MRC_02044,ATIVO,FRN_330
2024-10-01,MRC_02045,ATIVO,FRN_391
2024-10-01,MRC_02046,ATIVO,FRN_216
2024-10-01,MRC_02047,ATIVO,FRN_041
2024-10-01,MRC_02048,CHURN,FRN_189
2024-10-01,MRC_02049,ATIVO,FRN_239
2024-10-01,MRC_02050,CHURN,FRN_398
2024-10-01,MRC_02051,ATIVO,FRN_466
2024-10-01,MRC_02052,CHURN,FRN_076
2024-10-01,MRC_02053,CHURN,FRN_229
2024-10-01,MRC_02054,CHURN,FRN_321
2024-10-01,MRC_02055,REATIVADO,FRN_196
2024-10-01,MRC_02056,ATIVO,FRN_285
2024-10-01,MRC_02057,ATIVO,FRN_081
2024-10-01,MRC_02058,PRE_CHURN,FRN_305
2024-10-01,MRC_02059,CHURN,FRN_228
2024-10-01,MRC_02060,ATIVO,FRN_389
2024-10-01,MRC_02061,CHURN,FRN_161
2024-10-01,MRC_02062,PRE_CHURN,FRN_056
2024-10-01,MRC_02063,ATIVO,FRN_480
2024-10-01,MRC_02064,ATIVO,FRN_141
2024-10-01,MRC_02065,ATIVO,FRN_234
2024-10-01,MRC_02066,ATIVO,FRN_142
2024-10-01,MRC_02067,PRE_CHURN,FRN_102
2024-10-01,MRC_02068,ATIVO,FRN_362
2024-10-01,MRC_02069,ATIVO,FRN_311
2024-10-01,MRC_02070,PRE_CHURN,FRN_233
2024-10-01,MRC_02071,CHURN,FRN_146
2024-10-01,MRC_02072,ATIVO,FRN_084
2024-10-01,MRC_02073,ATIVO,FRN_301
2024-10-01,MRC_02074,CHURN,FRN_066
2024-10-01,MRC_02075,ATIVO,FRN_166
2024-10-01,MRC_02076,ATIVO,FRN_490
2024-10-01,MRC_02077,CHURN,FRN_009
2024-10-01,MRC_02078,ATIVO,FRN_064
2024-10-01,MRC_02079,ATIVO,FRN_027
2024-10-01,MRC_02080,ATIVO,FRN_445
2024-10-01,MRC_02081,ATIVO,FRN_168
2024-10-01,MRC_02082,PRE_CHURN,FRN_283
2024-10-01,MRC_02083,ATIVO,FRN_245
2024-10-01,MRC_02084,ATIVO,FRN_189
2024-10-01,MRC_02085,REATIVADO,FRN_073
2024-10-01,MRC_02086,PRE_CHURN,FRN_162
2024-10-01,MRC_02087,PRE_CHURN,FRN_426
2024-10-01,MRC_02088,ATIVO,FRN_369
2024-10-01,MRC_02089,ATIVO,FRN_193
2024-10-01,MRC_02090,ATIVO,FRN_282
2024-10-01,MRC_02091,ATIVO,FRN_014
2024-10-01,MRC_02092,ATIVO,FRN_322
2024-10-01,MRC_02093,PRE_CHURN,FRN_223
2024-10-01,MRC_02094,CHURN,FRN_331
2024-10-01,MRC_02095,ATIVO,FRN_166
2024-10-01,MRC_02096,ATIVO,FRN_203
2024-10-01,MRC_02097,ATIVO,FRN_092
2024-10-01,MRC_02098,ATIVO,FRN_168
2024-10-01,MRC_02099,CAPTADO,FRN_314
2024-10-01,MRC_02100,ATIVO,FRN_429
2024-10-01,MRC_02101,REATIVADO,FRN_390
2024-10-01,MRC_02102,ATIVO,FRN_018
2024-10-01,MRC_02103,ATIVO,FRN_330
2024-10-01,MRC_02104,CHURN,FRN_145
2024-10-01,MRC_02105,ATIVO,FRN_166
2024-10-01,MRC_02106,CHURN,FRN_290
2024-10-01,MRC_02107,CAPTADO,FRN_388
2024-10-01,MRC_02108,ATIVO,FRN_292
2024-10-01,MRC_02109,ATIVO,FRN_021
2024-10-01,MRC_02110,PRE_CHURN,FRN_453
2024-10-01,MRC_02111,CAPTADO,FRN_262
2024-10-01,MRC_02112,ATIVO,FRN_029
2024-10-01,MRC_02113,ATIVO,FRN_371
2024-10-01,MRC_02114,ATIVO,FRN_368
2024-10-01,MRC_02115,ATIVO,FRN_366
2024-10-01,MRC_02116,PRE_CHURN,FRN_068
2024-10-01,MRC_02117,ATIVO,FRN_255
2024-10-01,MRC_02118,ATIVO,FRN_033
2024-10-01,MRC_02119,ATIVO,FRN_475
2024-10-01,MRC_02120,ATIVO,FRN_035
2024-10-01,MRC_02121,PRE_CHURN,FRN_072
2024-10-01,MRC_02122,ATIVO,FRN_078
2024-10-01,MRC_02123,ATIVO,FRN_053
2024-10-01,MRC_02124,CHURN,FRN_268
2024-10-01,MRC_02125,ATIVO,FRN_084
2024-10-01,MRC_02126,CHURN,FRN_482
2024-10-01,MRC_02127,ATIVO,FRN_366
2024-10-01,MRC_02128,ATIVO,FRN_121
2024-10-01,MRC_02129,ATIVO,FRN_048
2024-10-01,MRC_02130,ATIVO,FRN_387
2024-10-01,MRC_02131,PRE_CHURN,FRN_185
2024-10-01,MRC_02132,CHURN,FRN_498
2024-10-01,MRC_02133,ATIVO,FRN_183
2024-10-01,MRC_02134,ATIVO,FRN_174
2024-10-01,MRC_02135,ATIVO,FRN_042
2024-10-01,MRC_02136,ATIVO,FRN_212
2024-10-01,MRC_02137,PRE_CHURN,FRN_176
2024-10-01,MRC_02138,ATIVO,FRN_385
2024-10-01,MRC_02139,ATIVO,FRN_036
2024-10-01,MRC_02140,ATIVO,FRN_253
2024-10-01,MRC_02141,ATIVO,FRN_206
2024-10-01,MRC_02142,ATIVO,FRN_280
2024-10-01,MRC_02143,ATIVO,FRN_032
2024-10-01,MRC_02144,PRE_CHURN,FRN_269
2024-10-01,MRC_02145,ATIVO,FRN_214
2024-10-01,MRC_02146,ATIVO,FRN_329
2024-10-01,MRC_02147,ATIVO,FRN_405
2024-10-01,MRC_02148,PRE_CHURN,FRN_203
2024-10-01,MRC_02149,ATIVO,FRN_356
2024-10-01,MRC_02150,ATIVO,FRN_080
2024-10-01,MRC_02151,REATIVADO,FRN_281
2024-10-01,MRC_02152,ATIVO,FRN_422
2024-10-01,MRC_02153,CHURN,FRN_046
2024-10-01,MRC_02154,CHURN,FRN_417
2024-10-01,MRC_02155,PRE_CHURN,FRN_107
2024-10-01,MRC_02156,PRE_CHURN,FRN_230
2024-10-01,MRC_02157,PRE_CHURN,FRN_082
2024-10-01,MRC_02158,ATIVO,FRN_060
2024-10-01,MRC_02159,ATIVO,FRN_391
2024-10-01,MRC_02160,REATIVADO,FRN_467
2024-10-01,MRC_02161,REATIVADO,FRN_445
2024-10-01,MRC_02162,CHURN,FRN_134
2024-10-01,MRC_02163,CHURN,FRN_117
2024-10-01,MRC_02164,ATIVO,FRN_123
2024-10-01,MRC_02165,PRE_CHURN,FRN_029
2024-10-01,MRC_02166,PRE_CHURN,FRN_331
2024-10-01,MRC_02167,CHURN,FRN_350
2024-10-01,MRC_02168,ATIVO,FRN_286
2024-10-01,MRC_02169,PRE_CHURN,FRN_013
2024-10-01,MRC_02170,ATIVO,FRN_027
2024-10-01,MRC_02171,ATIVO,FRN_330
2024-10-01,MRC_02172,CAPTADO,FRN_432
2024-10-01,MRC_02173,CHURN,FRN_358
2024-10-01,MRC_02174,PRE_CHURN,FRN_116
2024-10-01,MRC_02175,ATIVO,FRN_246
2024-10-01,MRC_02176,ATIVO,FRN_022
2024-10-01,MRC_02177,PRE_CHURN,FRN_022
2024-10-01,MRC_02178,CHURN,FRN_113
2024-10-01,MRC_02179,ATIVO,FRN_389
2024-10-01,MRC_02180,CHURN,FRN_120
2024-10-01,MRC_02181,ATIVO,FRN_487
2024-10-01,MRC_02182,CHURN,FRN_079
2024-10-01,MRC_02183,PRE_CHURN,FRN_489
2024-10-01,MRC_02184,ATIVO,FRN_446
2024-10-01,MRC_02185,ATIVO,FRN_071
2024-10-01,MRC_02186,ATIVO,FRN_257
2024-10-01,MRC_02187,ATIVO,FRN_164
2024-10-01,MRC_02188,PRE_CHURN,FRN_166
2024-10-01,MRC_02189,CAPTADO,FRN_199
2024-10-01,MRC_02190,CHURN,FRN_388
2024-10-01,MRC_02191,REATIVADO,FRN_325
2024-10-01,MRC_02192,CHURN,FRN_344
2024-10-01,MRC_02193,PRE_CHURN,FRN_203
2024-10-01,MRC_02194,ATIVO,FRN_010
2024-10-01,MRC_02195,ATIVO,FRN_262
2024-10-01,MRC_02196,ATIVO,FRN_392
2024-10-01,MRC_02197,PRE_CHURN,FRN_149
2024-10-01,MRC_02198,CHURN,FRN_253
2024-10-01,MRC_02199,ATIVO,FRN_013
2024-10-01,MRC_02200,ATIVO,FRN_343
2024-10-01,MRC_02201,PRE_CHURN,FRN_366
2024-10-01,MRC_02202,ATIVO,FRN_357
2024-10-01,MRC_02203,ATIVO,FRN_213
2024-10-01,MRC_02204,ATIVO,FRN_282
2024-10-01,MRC_02205,REATIVADO,FRN_035
2024-10-01,MRC_02206,REATIVADO,FRN_021
2024-10-01,MRC_02207,ATIVO,FRN_103
2024-10-01,MRC_02208,CHURN,FRN_302
2024-10-01,MRC_02209,REATIVADO,FRN_019
2024-10-01,MRC_02210,PRE_CHURN,FRN_107
2024-10-01,MRC_02211,ATIVO,FRN_118
2024-10-01,MRC_02212,ATIVO,FRN_299
2024-10-01,MRC_02213,ATIVO,FRN_252
2024-10-01,MRC_02214,ATIVO,FRN_004
2024-10-01,MRC_02215,ATIVO,FRN_179
2024-10-01,MRC_02216,ATIVO,FRN_360
2024-10-01,MRC_02217,CHURN,FRN_042
2024-10-01,MRC_02218,ATIVO,FRN_298
2024-10-01,MRC_02219,ATIVO,FRN_452
2024-10-01,MRC_02220,ATIVO,FRN_189
2024-10-01,MRC_02221,PRE_CHURN,FRN_261
2024-10-01,MRC_02222,ATIVO,FRN_461
2024-10-01,MRC_02223,ATIVO,FRN_425
2024-10-01,MRC_02224,ATIVO,FRN_085
2024-10-01,MRC_02225,ATIVO,FRN_204
2024-10-01,MRC_02226,ATIVO,FRN_109
2024-10-01,MRC_02227,ATIVO,FRN_078
2024-10-01,MRC_02228,CAPTADO,FRN_275
2024-10-01,MRC_02229,ATIVO,FRN_004
2024-10-01,MRC_02230,PRE_CHURN,FRN_469
2024-10-01,MRC_02231,ATIVO,FRN_322
2024-10-01,MRC_02232,ATIVO,FRN_382
2024-10-01,MRC_02233,CAPTADO,FRN_319
2024-10-01,MRC_02234,ATIVO,FRN_145
2024-10-01,MRC_02235,REATIVADO,FRN_137
2024-10-01,MRC_02236,ATIVO,FRN_285
2024-10-01,MRC_02237,CHURN,FRN_192
2024-10-01,MRC_02238,ATIVO,FRN_262
2024-10-01,MRC_02239,ATIVO,FRN_199
2024-10-01,MRC_02240,REATIVADO,FRN_082
2024-10-01,MRC_02241,CHURN,FRN_428
2024-10-01,MRC_02242,ATIVO,FRN_104
2024-10-01,MRC_02243,ATIVO,FRN_387
2024-10-01,MRC_02244,ATIVO,FRN_312
2024-10-01,MRC_02245,ATIVO,FRN_132
2024-10-01,MRC_02246,CHURN,FRN_172
2024-10-01,MRC_02247,ATIVO,FRN_101
2024-10-01,MRC_02248,ATIVO,FRN_168
2024-10-01,MRC_02249,PRE_CHURN,FRN_460
2024-10-01,MRC_02250,CAPTADO,FRN_134
2024-10-01,MRC_02251,ATIVO,FRN_202
2024-10-01,MRC_02252,ATIVO,FRN_062
2024-10-01,MRC_02253,ATIVO,FRN_334
2024-10-01,MRC_02254,CHURN,FRN_147
2024-10-01,MRC_02255,ATIVO,FRN_232
2024-10-01,MRC_02256,CHURN,FRN_015
2024-10-01,MRC_02257,ATIVO,FRN_229
2024-10-01,MRC_02258,REATIVADO,FRN_309
2024-10-01,MRC_02259,ATIVO,FRN_496
2024-10-01,MRC_02260,CHURN,FRN_334
2024-10-01,MRC_02261,PRE_CHURN,FRN_344
2024-10-01,MRC_02262,ATIVO,FRN_263
2024-10-01,MRC_02263,CAPTADO,FRN_395
2024-10-01,MRC_02264,CHURN,FRN_208
2024-10-01,MRC_02265,PRE_CHURN,FRN_105
2024-10-01,MRC_02266,ATIVO,FRN_095
2024-10-01,MRC_02267,PRE_CHURN,FRN_058
2024-10-01,MRC_02268,ATIVO,FRN_022
2024-10-01,MRC_02269,REATIVADO,FRN_199
2024-10-01,MRC_02270,PRE_CHURN,FRN_412
2024-10-01,MRC_02271,ATIVO,FRN_055
2024-10-01,MRC_02272,ATIVO,FRN_381
2024-10-01,MRC_02273,ATIVO,FRN_478
2024-10-01,MRC_02274,CHURN,FRN_448
2024-10-01,MRC_02275,ATIVO,FRN_106
2024-10-01,MRC_02276,REATIVADO,FRN_103
2024-10-01,MRC_02277,ATIVO,FRN_389
2024-10-01,MRC_02278,ATIVO,FRN_292
2024-10-01,MRC_02279,REATIVADO,FRN_377
2024-10-01,MRC_02280,ATIVO,FRN_383
2024-10-01,MRC_02281,ATIVO,FRN_153
2024-10-01,MRC_02282,ATIVO,FRN_427
2024-10-01,MRC_02283,ATIVO,FRN_354
2024-10-01,MRC_02284,ATIVO,FRN_346
2024-10-01,MRC_02285,ATIVO,FRN_110
2024-10-01,MRC_02286,PRE_CHURN,FRN_454
2024-10-01,MRC_02287,PRE_CHURN,FRN_304
2024-10-01,MRC_02288,ATIVO,FRN_419
2024-10-01,MRC_02289,ATIVO,FRN_156
2024-10-01,MRC_02290,REATIVADO,FRN_185
2024-10-01,MRC_02291,CHURN,FRN_238
2024-10-01,MRC_02292,ATIVO,FRN_028
2024-10-01,MRC_02293,ATIVO,FRN_332
2024-10-01,MRC_02294,ATIVO,FRN_321
2024-10-01,MRC_02295,ATIVO,FRN_118
2024-10-01,MRC_02296,ATIVO,FRN_291
2024-10-01,MRC_02297,ATIVO,FRN_456
2024-10-01,MRC_02298,ATIVO,FRN_453
2024-10-01,MRC_02299,PRE_CHURN,FRN_432
2024-10-01,MRC_02300,ATIVO,FRN_130
2024-10-01,MRC_02301,ATIVO,FRN_112
2024-10-01,MRC_02302,ATIVO,FRN_262
2024-10-01,MRC_02303,ATIVO,FRN_013
2024-10-01,MRC_02304,REATIVADO,FRN_159
2024-10-01,MRC_02305,ATIVO,FRN_007
2024-10-01,MRC_02306,ATIVO,FRN_111
2024-10-01,MRC_02307,PRE_CHURN,FRN_425
2024-10-01,MRC_02308,PRE_CHURN,FRN_093
2024-10-01,MRC_02309,CAPTADO,FRN_441
2024-10-01,MRC_02310,ATIVO,FRN_171
2024-10-01,MRC_02311,PRE_CHURN,FRN_106
2024-10-01,MRC_02312,CHURN,FRN_256
2024-10-01,MRC_02313,CHURN,FRN_485
2024-10-01,MRC_02314,CHURN,FRN_369
2024-10-01,MRC_02315,ATIVO,FRN_199
2024-10-01,MRC_02316,ATIVO,FRN_369
2024-10-01,MRC_02317,ATIVO,FRN_168
2024-10-01,MRC_02318,ATIVO,FRN_235
2024-10-01,MRC_02319,ATIVO,FRN_201
2024-10-01,MRC_02320,ATIVO,FRN_309
2024-10-01,MRC_02321,ATIVO,FRN_386
2024-10-01,MRC_02322,ATIVO,FRN_085
2024-10-01,MRC_02323,PRE_CHURN,FRN_472
2024-10-01,MRC_02324,ATIVO,FRN_252
2024-10-01,MRC_02325,ATIVO,FRN_246
2024-10-01,MRC_02326,ATIVO,FRN_288
2024-10-01,MRC_02327,ATIVO,FRN_306
2024-10-01,MRC_02328,REATIVADO,FRN_147
2024-10-01,MRC_02329,CHURN,FRN_408
2024-10-01,MRC_02330,ATIVO,FRN_342
2024-10-01,MRC_02331,ATIVO,FRN_439
2024-10-01,MRC_02332,ATIVO,FRN_481
2024-10-01,MRC_02333,CHURN,FRN_128
2024-10-01,MRC_02334,ATIVO,FRN_040
2024-10-01,MRC_02335,REATIVADO,FRN_316
2024-10-01,MRC_02336,PRE_CHURN,FRN_055
2024-10-01,MRC_02337,REATIVADO,FRN_453
2024-10-01,MRC_02338,CHURN,FRN_001
2024-10-01,MRC_02339,ATIVO,FRN_437
2024-10-01,MRC_02340,ATIVO,FRN_016
2024-10-01,MRC_02341,REATIVADO,FRN_318
2024-10-01,MRC_02342,REATIVADO,FRN_026
2024-10-01,MRC_02343,PRE_CHURN,FRN_439
2024-10-01,MRC_02344,REATIVADO,FRN_006
2024-10-01,MRC_02345,PRE_CHURN,FRN_485
2024-10-01,MRC_02346,CHURN,FRN_141
2024-10-01,MRC_02347,ATIVO,FRN_477
2024-10-01,MRC_02348,ATIVO,FRN_001
2024-10-01,MRC_02349,PRE_CHURN,FRN_156
2024-10-01,MRC_02350,ATIVO,FRN_228
2024-10-01,MRC_02351,ATIVO,FRN_196
2024-10-01,MRC_02352,REATIVADO,FRN_374
2024-10-01,MRC_02353,ATIVO,FRN_291
2024-10-01,MRC_02354,ATIVO,FRN_493
2024-10-01,MRC_02355,ATIVO,FRN_082
2024-10-01,MRC_02356,ATIVO,FRN_050
2024-10-01,MRC_02357,PRE_CHURN,FRN_028
2024-10-01,MRC_02358,ATIVO,FRN_189
2024-10-01,MRC_02359,REATIVADO,FRN_111
2024-10-01,MRC_02360,ATIVO,FRN_331
2024-10-01,MRC_02361,ATIVO,FRN_098
2024-10-01,MRC_02362,CAPTADO,FRN_498
2024-10-01,MRC_02363,ATIVO,FRN_217
2024-10-01,MRC_02364,REATIVADO,FRN_380
2024-10-01,MRC_02365,ATIVO,FRN_449
2024-10-01,MRC_02366,ATIVO,FRN_191
2024-10-01,MRC_02367,ATIVO,FRN_039
2024-10-01,MRC_02368,REATIVADO,FRN_144
2024-10-01,MRC_02369,PRE_CHURN,FRN_214
2024-10-01,MRC_02370,REATIVADO,FRN_335
2024-10-01,MRC_02371,CAPTADO,FRN_012
2024-10-01,MRC_02372,ATIVO,FRN_153
2024-10-01,MRC_02373,ATIVO,FRN_395
2024-10-01,MRC_02374,CHURN,FRN_018
2024-10-01,MRC_02375,PRE_CHURN,FRN_461
2024-10-01,MRC_02376,ATIVO,FRN_062
2024-10-01,MRC_02377,ATIVO,FRN_155
2024-10-01,MRC_02378,ATIVO,FRN_073
2024-10-01,MRC_02379,ATIVO,FRN_135
